sale_date,whidx,skuidx,qty
15-11-2019,30382,3589974,1
15-11-2019,30442,3589974,1
15-11-2019,32102,3338776,1
15-11-2019,32722,3589974,1
15-11-2019,34082,3338776,1
15-11-2019,38243,3338776,0
15-11-2019,38243,3589974,2
15-11-2019,39633,3338776,3
15-11-2019,41713,3589974,1
15-11-2019,44612,3338776,1
15-11-2019,44612,3589974,2
15-11-2019,46022,3338776,1
15-11-2019,46299,3338776,1
15-11-2019,46299,3589974,1
15-11-2019,52520,3589974,1
15-11-2019,52760,3338776,1
15-11-2019,52760,3589974,1
15-11-2019,52780,3589974,2
15-11-2019,65261,3269615,1
16-11-2019,28422,3338776,1
16-11-2019,28902,3338776,2
16-11-2019,31642,3589974,3
16-11-2019,32722,3589974,1
16-11-2019,34122,3481968,1
16-11-2019,37163,3481968,1
16-11-2019,37263,3589974,1
16-11-2019,38243,3589974,3
16-11-2019,39098,3589974,1
16-11-2019,41713,3589974,2
16-11-2019,44612,3338776,2
16-11-2019,44612,3589974,3
16-11-2019,52760,3589974,1
16-11-2019,52780,3589974,3
16-11-2019,65265,3269615,1
17-11-2019,28422,3589974,1
17-11-2019,28902,3338776,1
17-11-2019,28902,3589974,2
17-11-2019,30382,3589974,1
17-11-2019,30442,3338776,1
17-11-2019,30442,3589974,3
17-11-2019,31642,3338776,2
17-11-2019,32102,3589974,2
17-11-2019,34082,3338776,3
17-11-2019,34082,3589974,1
17-11-2019,37203,3338776,1
17-11-2019,39098,3589974,1
17-11-2019,39633,3338776,2
17-11-2019,46022,3338776,1
17-11-2019,46299,3338776,1
17-11-2019,52780,3589974,5
17-11-2019,60181,3338776,1
17-11-2019,60181,3589974,1
17-11-2019,70360,3269615,1
17-11-2019,70401,3269615,1
17-11-2019,83539,3269615,1
18-11-2019,28422,3589974,1
18-11-2019,28902,3589974,2
18-11-2019,30322,3338776,1
18-11-2019,30382,3589974,1
18-11-2019,30442,3589974,2
18-11-2019,32722,3589974,2
18-11-2019,37163,3481968,1
18-11-2019,37263,3589974,2
18-11-2019,38243,3589974,1
18-11-2019,39633,3338776,1
18-11-2019,52520,3589974,1
18-11-2019,60181,3589974,1
19-11-2019,5156,3481968,1
19-11-2019,28422,3589974,1
19-11-2019,28902,3589974,1
19-11-2019,30382,3589974,1
19-11-2019,30442,3589974,2
19-11-2019,31642,3589974,1
19-11-2019,34082,3338776,1
19-11-2019,34082,3589974,1
19-11-2019,34122,3481968,1
19-11-2019,38243,3589974,3
19-11-2019,41713,3589974,2
19-11-2019,46299,3589974,1
19-11-2019,52520,3338776,2
19-11-2019,52520,3589974,1
19-11-2019,52760,3338776,1
19-11-2019,52780,3589974,1
19-11-2019,60181,3589974,1
20-11-2019,28902,3589974,2
20-11-2019,30322,3338776,1
20-11-2019,31642,3589974,2
20-11-2019,32102,3338776,1
20-11-2019,32722,3589974,1
20-11-2019,34082,3338776,1
20-11-2019,38243,3589974,1
20-11-2019,39098,3589974,1
20-11-2019,39633,3338776,1
20-11-2019,41713,3589974,1
20-11-2019,52520,3589974,1
20-11-2019,52760,3338776,1
20-11-2019,52780,3589974,1
20-11-2019,65265,3269615,1
20-11-2019,81490,3481968,1
21-11-2019,28422,3338776,1
21-11-2019,30442,3338776,1
21-11-2019,30442,3589974,3
21-11-2019,31642,3338776,2
21-11-2019,31642,3589974,1
21-11-2019,32102,3338776,2
21-11-2019,32102,3589974,1
21-11-2019,34082,3338776,2
21-11-2019,34122,3481968,1
21-11-2019,37203,3338776,2
21-11-2019,38243,3589974,1
21-11-2019,46022,3338776,1
21-11-2019,60181,3338776,2
21-11-2019,68500,3269615,2
21-11-2019,70401,3269615,1
21-11-2019,81490,3481968,1
22-11-2019,28902,3589974,1
22-11-2019,30442,3589974,2
22-11-2019,31642,3338776,0
22-11-2019,32722,3338776,2
22-11-2019,34082,3338776,2
22-11-2019,39098,3589974,1
22-11-2019,41713,3338776,1
22-11-2019,46299,3589974,1
22-11-2019,52520,3589974,1
22-11-2019,52780,3589974,2
22-11-2019,60181,3338776,1
22-11-2019,60181,3589974,1
22-11-2019,83539,3269615,1
23-11-2019,5156,3481968,1
23-11-2019,28422,3338776,3
23-11-2019,28422,3589974,3
23-11-2019,28902,3338776,1
23-11-2019,28902,3589974,1
23-11-2019,30322,3338776,3
23-11-2019,30382,3589974,1
23-11-2019,31642,3338776,2
23-11-2019,31642,3589974,1
23-11-2019,32102,3589974,1
23-11-2019,32722,3338776,2
23-11-2019,32722,3589974,1
23-11-2019,34082,3589974,1
23-11-2019,41713,3338776,1
23-11-2019,44612,3589974,1
23-11-2019,46299,3338776,1
23-11-2019,46299,3589974,1
23-11-2019,52520,3589974,1
23-11-2019,52760,3589974,1
23-11-2019,52780,3589974,3
23-11-2019,60181,3589974,1
23-11-2019,65265,3269615,1
23-11-2019,70401,3269615,2
23-11-2019,81490,3481968,1
24-11-2019,28902,3338776,1
24-11-2019,28902,3589974,1
24-11-2019,30442,3589974,3
24-11-2019,31642,3589974,1
24-11-2019,34082,3338776,0
24-11-2019,34082,3589974,1
24-11-2019,34122,3481968,1
24-11-2019,37203,3338776,1
24-11-2019,37263,3589974,1
24-11-2019,38243,3338776,1
24-11-2019,38243,3589974,2
24-11-2019,41713,3589974,1
24-11-2019,44612,3338776,1
24-11-2019,44612,3589974,2
24-11-2019,52520,3589974,2
24-11-2019,52780,3589974,2
24-11-2019,60181,3338776,1
24-11-2019,60181,3589974,1
24-11-2019,65265,3269615,4
25-11-2019,30322,3338776,2
25-11-2019,30442,3589974,1
25-11-2019,31642,3589974,1
25-11-2019,32102,3338776,2
25-11-2019,34082,3338776,2
25-11-2019,34082,3589974,1
25-11-2019,34122,3481968,1
25-11-2019,37203,3338776,1
25-11-2019,37263,3589974,3
25-11-2019,41713,3338776,1
25-11-2019,41713,3589974,2
25-11-2019,52520,3589974,1
25-11-2019,52760,3338776,1
25-11-2019,52780,3589974,2
25-11-2019,60181,3589974,1
25-11-2019,65940,3338776,1
25-11-2019,70401,3269615,2
25-11-2019,81490,3481968,1
26-11-2019,5156,3481968,2
26-11-2019,28422,3338776,1
26-11-2019,28422,3589974,1
26-11-2019,28902,3338776,1
26-11-2019,28902,3589974,1
26-11-2019,30442,3338776,1
26-11-2019,32102,3589974,1
26-11-2019,32722,3589974,1
26-11-2019,34082,3338776,3
26-11-2019,34122,3481968,1
26-11-2019,38243,3338776,1
26-11-2019,39098,3589974,1
26-11-2019,46299,3338776,1
26-11-2019,52520,3338776,1
26-11-2019,52780,3589974,1
26-11-2019,60181,3338776,1
26-11-2019,60181,3589974,1
26-11-2019,65940,3338776,1
27-11-2019,28902,3338776,3
27-11-2019,28902,3589974,3
27-11-2019,30322,3338776,1
27-11-2019,30442,3589974,1
27-11-2019,31642,3338776,1
27-11-2019,32102,3338776,1
27-11-2019,34082,3589974,2
27-11-2019,38243,3338776,2
27-11-2019,38243,3589974,1
27-11-2019,39098,3589974,1
27-11-2019,52760,3338776,1
28-11-2019,28902,3338776,1
28-11-2019,28902,3589974,2
28-11-2019,30322,3338776,1
28-11-2019,30382,3589974,1
28-11-2019,30442,3338776,1
28-11-2019,30442,3589974,2
28-11-2019,31642,3338776,1
28-11-2019,32102,3338776,1
28-11-2019,34082,3338776,1
28-11-2019,34122,3481968,1
28-11-2019,37263,3589974,1
28-11-2019,38243,3589974,1
28-11-2019,41713,3589974,5
28-11-2019,44612,3589974,2
28-11-2019,52760,3589974,1
28-11-2019,60181,3338776,1
28-11-2019,65261,3269615,1
28-11-2019,65940,3338776,1
28-11-2019,69100,3269615,2
28-11-2019,70401,3269615,1
29-11-2019,28422,3589974,1
29-11-2019,28902,3338776,4
29-11-2019,28902,3589974,2
29-11-2019,30382,3589974,1
29-11-2019,30442,3589974,1
29-11-2019,31642,3338776,1
29-11-2019,31642,3589974,1
29-11-2019,32102,3589974,2
29-11-2019,32722,3589974,1
29-11-2019,34082,3589974,2
29-11-2019,34122,3481968,1
29-11-2019,37163,3481968,2
29-11-2019,37263,3589974,1
29-11-2019,38243,3338776,2
29-11-2019,38243,3589974,2
29-11-2019,41713,3338776,2
29-11-2019,41713,3589974,1
29-11-2019,46022,3338776,1
29-11-2019,46299,3338776,1
29-11-2019,46299,3589974,1
29-11-2019,52760,3338776,1
29-11-2019,52760,3589974,1
29-11-2019,60181,3589974,1
29-11-2019,65245,3269615,3
29-11-2019,65261,3269615,1
29-11-2019,68500,3269615,2
29-11-2019,69100,3269615,1
29-11-2019,70401,3269615,1
29-11-2019,75776,3589974,2
30-11-2019,28422,3338776,1
30-11-2019,28902,3338776,3
30-11-2019,28902,3589974,1
30-11-2019,30442,3338776,1
30-11-2019,31642,3589974,2
30-11-2019,32722,3338776,2
30-11-2019,32722,3589974,1
30-11-2019,34082,3338776,2
30-11-2019,34082,3589974,1
30-11-2019,37163,3481968,1
30-11-2019,38243,3589974,2
30-11-2019,39098,3589974,3
30-11-2019,44612,3589974,1
30-11-2019,52520,3589974,1
30-11-2019,52760,3589974,1
30-11-2019,52780,3589974,1
30-11-2019,65261,3269615,1
30-11-2019,68500,3269615,1
30-11-2019,69100,3269615,1
30-11-2019,70360,3269615,1
30-11-2019,75776,3589974,1
30-11-2019,81490,3481968,1
30-11-2019,83539,3269615,1
01-12-2019,28422,3338776,1
01-12-2019,28422,3589974,1
01-12-2019,28902,3338776,1
01-12-2019,28902,3589974,1
01-12-2019,30382,3589974,1
01-12-2019,30442,3589974,4
01-12-2019,31642,3589974,1
01-12-2019,34082,3338776,2
01-12-2019,34122,3481968,1
01-12-2019,37163,3481968,1
01-12-2019,37203,3338776,2
01-12-2019,37263,3589974,1
01-12-2019,38243,3338776,1
01-12-2019,38243,3589974,2
01-12-2019,39098,3589974,1
01-12-2019,46299,3589974,1
01-12-2019,65261,3269615,3
01-12-2019,69100,3269615,1
01-12-2019,70360,3269615,1
01-12-2019,81490,3481968,1
02-12-2019,32102,3589974,2
02-12-2019,34082,3338776,2
02-12-2019,37163,3481968,1
02-12-2019,37203,3338776,1
02-12-2019,39098,3589974,2
02-12-2019,41713,3589974,1
02-12-2019,44612,3338776,2
02-12-2019,44612,3589974,1
02-12-2019,46022,3338776,2
02-12-2019,46299,3338776,1
02-12-2019,46299,3589974,1
02-12-2019,52760,3589974,1
02-12-2019,60181,3338776,1
02-12-2019,60181,3589974,1
03-12-2019,5156,3481968,1
03-12-2019,28422,3589974,1
03-12-2019,30382,3589974,2
03-12-2019,30442,3589974,2
03-12-2019,31642,3589974,6
03-12-2019,32102,3338776,2
03-12-2019,32102,3589974,3
03-12-2019,34082,3589974,1
03-12-2019,34122,3481968,2
03-12-2019,37263,3589974,1
03-12-2019,39098,3589974,1
03-12-2019,44612,3589974,2
03-12-2019,46299,3338776,1
03-12-2019,52760,3338776,1
03-12-2019,60181,3589974,2
03-12-2019,65265,3269615,3
03-12-2019,70401,3269615,1
03-12-2019,81490,3481968,1
03-12-2019,83539,3269615,1
04-12-2019,28902,3338776,1
04-12-2019,28902,3589974,1
04-12-2019,30382,3589974,1
04-12-2019,31642,3589974,1
04-12-2019,34082,3338776,1
04-12-2019,38243,3589974,1
04-12-2019,39098,3589974,1
04-12-2019,41713,3589974,1
04-12-2019,44612,3338776,2
04-12-2019,44612,3589974,2
04-12-2019,46299,3589974,1
04-12-2019,60181,3338776,1
04-12-2019,65261,3269615,2
04-12-2019,65265,3269615,1
04-12-2019,65940,3338776,1
04-12-2019,68500,3269615,2
04-12-2019,83539,3269615,3
05-12-2019,28422,3338776,1
05-12-2019,30322,3338776,1
05-12-2019,30382,3589974,1
05-12-2019,30442,3338776,2
05-12-2019,30442,3589974,2
05-12-2019,31642,3338776,2
05-12-2019,32102,3338776,2
05-12-2019,34082,3338776,2
05-12-2019,38243,3338776,1
05-12-2019,38243,3589974,4
05-12-2019,44612,3589974,3
05-12-2019,52760,3338776,4
05-12-2019,52780,3589974,1
05-12-2019,60181,3338776,1
05-12-2019,60181,3589974,2
05-12-2019,65261,3269615,1
05-12-2019,68500,3269615,1
05-12-2019,69100,3269615,3
05-12-2019,81490,3481968,1
05-12-2019,83539,3269615,1
06-12-2019,28422,3338776,1
06-12-2019,28902,3338776,1
06-12-2019,30442,3338776,2
06-12-2019,30442,3589974,2
06-12-2019,32722,3338776,3
06-12-2019,32722,3589974,2
06-12-2019,34082,3589974,3
06-12-2019,34122,3481968,1
06-12-2019,38243,3338776,1
06-12-2019,38243,3589974,1
06-12-2019,39098,3589974,2
06-12-2019,41713,3338776,2
06-12-2019,41713,3589974,4
06-12-2019,46022,3338776,1
06-12-2019,46299,3338776,2
06-12-2019,52520,3589974,1
06-12-2019,65265,3269615,1
07-12-2019,28422,3589974,1
07-12-2019,28902,3338776,2
07-12-2019,28902,3589974,1
07-12-2019,30442,3589974,1
07-12-2019,32102,3589974,2
07-12-2019,32722,3589974,1
07-12-2019,37203,3338776,1
07-12-2019,37263,3589974,1
07-12-2019,38243,3589974,1
07-12-2019,41713,3589974,1
07-12-2019,44612,3589974,2
07-12-2019,52520,3589974,1
07-12-2019,52760,3338776,1
07-12-2019,52780,3589974,1
07-12-2019,60181,3589974,1
07-12-2019,65261,3269615,2
07-12-2019,83539,3269615,1
08-12-2019,31642,3338776,2
08-12-2019,31642,3589974,2
08-12-2019,32722,3338776,2
08-12-2019,34082,3338776,1
08-12-2019,37163,3481968,1
08-12-2019,38243,3589974,1
08-12-2019,44612,3589974,1
08-12-2019,46299,3338776,1
08-12-2019,52780,3589974,3
08-12-2019,60181,3338776,1
08-12-2019,60181,3589974,1
08-12-2019,68500,3269615,3
08-12-2019,75776,3589974,1
09-12-2019,28422,3589974,1
09-12-2019,28902,3338776,1
09-12-2019,28902,3589974,1
09-12-2019,30442,3338776,1
09-12-2019,30442,3589974,1
09-12-2019,32102,3589974,1
09-12-2019,34082,3338776,2
09-12-2019,37163,3481968,2
09-12-2019,37263,3589974,1
09-12-2019,38243,3338776,1
09-12-2019,39098,3589974,1
09-12-2019,41713,3338776,1
09-12-2019,46022,3338776,2
09-12-2019,52520,3338776,1
09-12-2019,52520,3589974,1
09-12-2019,52760,3589974,1
09-12-2019,68500,3269615,1
09-12-2019,75776,3589974,1
09-12-2019,81490,3481968,1
10-12-2019,28902,3589974,3
10-12-2019,30322,3338776,1
10-12-2019,32102,3338776,1
10-12-2019,32722,3338776,1
10-12-2019,34082,3338776,1
10-12-2019,34082,3589974,1
10-12-2019,37163,3481968,1
10-12-2019,37263,3589974,1
10-12-2019,38243,3589974,1
10-12-2019,39633,3338776,1
10-12-2019,41713,3589974,3
10-12-2019,44612,3589974,1
10-12-2019,46299,3338776,2
10-12-2019,60181,3338776,1
10-12-2019,65261,3269615,1
10-12-2019,75776,3589974,1
11-12-2019,28902,3589974,2
11-12-2019,30442,3338776,1
11-12-2019,31642,3338776,1
11-12-2019,34082,3338776,1
11-12-2019,37263,3589974,1
11-12-2019,44612,3338776,3
11-12-2019,52520,3338776,1
11-12-2019,52520,3589974,1
11-12-2019,52780,3589974,1
11-12-2019,60181,3338776,1
11-12-2019,65261,3269615,1
11-12-2019,65265,3269615,1
11-12-2019,69100,3269615,1
11-12-2019,70360,3269615,1
11-12-2019,83539,3269615,2
12-12-2019,30442,3338776,1
12-12-2019,31642,3338776,4
12-12-2019,32102,3338776,1
12-12-2019,32102,3589974,1
12-12-2019,32722,3338776,1
12-12-2019,34082,3338776,2
12-12-2019,37203,3338776,2
12-12-2019,39633,3338776,1
12-12-2019,41713,3589974,1
12-12-2019,46299,3338776,1
12-12-2019,46299,3589974,1
12-12-2019,52760,3338776,2
12-12-2019,52780,3589974,1
12-12-2019,60181,3338776,1
12-12-2019,65265,3269615,2
12-12-2019,68500,3269615,1
12-12-2019,69100,3269615,2
12-12-2019,75776,3589974,1
12-12-2019,83539,3269615,1
13-12-2019,28902,3338776,1
13-12-2019,28902,3589974,2
13-12-2019,30442,3338776,1
13-12-2019,31642,3338776,1
13-12-2019,32102,3338776,3
13-12-2019,32722,3589974,1
13-12-2019,34082,3338776,2
13-12-2019,37203,3338776,2
13-12-2019,38243,3338776,1
13-12-2019,38243,3589974,1
13-12-2019,41713,3589974,1
13-12-2019,46022,3338776,1
13-12-2019,52520,3338776,1
13-12-2019,52520,3589974,1
13-12-2019,52760,3338776,1
13-12-2019,52760,3589974,1
13-12-2019,60181,3338776,1
13-12-2019,65940,3338776,2
13-12-2019,68500,3269615,2
13-12-2019,69100,3269615,1
13-12-2019,83539,3269615,3
14-12-2019,5156,3481968,2
14-12-2019,28422,3338776,1
14-12-2019,28902,3338776,1
14-12-2019,30382,3589974,1
14-12-2019,30442,3338776,3
14-12-2019,31642,3338776,3
14-12-2019,31642,3589974,1
14-12-2019,32102,3338776,1
14-12-2019,32102,3589974,3
14-12-2019,32722,3338776,1
14-12-2019,32722,3589974,1
14-12-2019,34082,3338776,2
14-12-2019,34122,3481968,1
14-12-2019,37203,3338776,2
14-12-2019,38243,3338776,1
14-12-2019,39633,3338776,1
14-12-2019,46022,3338776,2
14-12-2019,46299,3338776,1
14-12-2019,65265,3269615,1
14-12-2019,68500,3269615,2
14-12-2019,69100,3269615,1
14-12-2019,81490,3481968,1
15-12-2019,28902,3338776,2
15-12-2019,30322,3338776,1
15-12-2019,30382,3589974,1
15-12-2019,30442,3338776,1
15-12-2019,32102,3338776,1
15-12-2019,32102,3589974,1
15-12-2019,32722,3338776,1
15-12-2019,34082,3338776,5
15-12-2019,37163,3481968,1
15-12-2019,37203,3338776,1
15-12-2019,37263,3589974,1
15-12-2019,39098,3589974,1
15-12-2019,39633,3338776,1
15-12-2019,41713,3589974,1
15-12-2019,44612,3589974,1
15-12-2019,46022,3338776,1
15-12-2019,46299,3338776,1
15-12-2019,46299,3589974,1
15-12-2019,52520,3338776,1
15-12-2019,52760,3338776,1
15-12-2019,52780,3589974,1
15-12-2019,60181,3589974,1
15-12-2019,65245,3269615,1
15-12-2019,65265,3269615,2
15-12-2019,65940,3338776,2
15-12-2019,68500,3269615,1
15-12-2019,70360,3269615,1
15-12-2019,75776,3589974,1
15-12-2019,83539,3269615,1
16-12-2019,28422,3338776,1
16-12-2019,28902,3338776,1
16-12-2019,30382,3589974,1
16-12-2019,32102,3338776,1
16-12-2019,34082,3338776,1
16-12-2019,37203,3338776,1
16-12-2019,39633,3338776,1
16-12-2019,44612,3589974,1
16-12-2019,46299,3589974,4
16-12-2019,52760,3589974,2
16-12-2019,68500,3269615,2
17-12-2019,30442,3338776,5
17-12-2019,32102,3338776,1
17-12-2019,34082,3338776,2
17-12-2019,37163,3481968,1
17-12-2019,37203,3338776,1
17-12-2019,37263,3589974,1
17-12-2019,44612,3338776,1
17-12-2019,44612,3589974,1
17-12-2019,46299,3338776,1
17-12-2019,52520,3338776,1
17-12-2019,60181,3338776,1
17-12-2019,65261,3269615,3
17-12-2019,68500,3269615,1
17-12-2019,69100,3269615,2
17-12-2019,83539,3269615,2
18-12-2019,28902,3338776,1
18-12-2019,28902,3589974,1
18-12-2019,30322,3338776,2
18-12-2019,30442,3338776,1
18-12-2019,31642,3338776,1
18-12-2019,31642,3589974,2
18-12-2019,32102,3589974,2
18-12-2019,32722,3589974,2
18-12-2019,38243,3589974,1
18-12-2019,41713,3338776,3
18-12-2019,44612,3338776,1
18-12-2019,46299,3338776,1
18-12-2019,52780,3589974,1
18-12-2019,65940,3338776,1
18-12-2019,83539,3269615,1
19-12-2019,5156,3481968,1
19-12-2019,30322,3338776,2
19-12-2019,30442,3338776,1
19-12-2019,34082,3338776,2
19-12-2019,39633,3338776,1
19-12-2019,41713,3589974,1
19-12-2019,44612,3338776,1
19-12-2019,46022,3338776,1
19-12-2019,52760,3589974,2
19-12-2019,60181,3338776,1
19-12-2019,65265,3269615,1
19-12-2019,70360,3269615,3
20-12-2019,5156,3481968,2
20-12-2019,28422,3338776,1
20-12-2019,30442,3589974,1
20-12-2019,32102,3589974,1
20-12-2019,32722,3338776,1
20-12-2019,32722,3589974,1
20-12-2019,34082,3338776,1
20-12-2019,37263,3589974,1
20-12-2019,39098,3589974,1
20-12-2019,41713,3338776,1
20-12-2019,44612,3338776,1
20-12-2019,44612,3589974,1
20-12-2019,46299,3338776,1
20-12-2019,46299,3589974,1
20-12-2019,60181,3338776,1
20-12-2019,60181,3589974,1
21-12-2019,28422,3338776,1
21-12-2019,28902,3338776,1
21-12-2019,28902,3589974,1
21-12-2019,30442,3338776,1
21-12-2019,32722,3589974,1
21-12-2019,34122,3481968,1
21-12-2019,38243,3338776,1
21-12-2019,41713,3338776,1
21-12-2019,41713,3589974,3
21-12-2019,44612,3338776,1
21-12-2019,44612,3589974,1
21-12-2019,46022,3338776,1
21-12-2019,46299,3589974,1
21-12-2019,52520,3338776,2
21-12-2019,52760,3589974,1
21-12-2019,65245,3269615,1
21-12-2019,65265,3269615,1
21-12-2019,65940,3338776,1
21-12-2019,68500,3269615,1
21-12-2019,69100,3269615,5
21-12-2019,70360,3269615,2
21-12-2019,75776,3589974,1
21-12-2019,83539,3269615,1
22-12-2019,28422,3589974,2
22-12-2019,28902,3338776,2
22-12-2019,30322,3338776,2
22-12-2019,30382,3589974,2
22-12-2019,30442,3338776,1
22-12-2019,30442,3589974,1
22-12-2019,31642,3589974,2
22-12-2019,32102,3338776,1
22-12-2019,32102,3589974,2
22-12-2019,32722,3338776,1
22-12-2019,34082,3589974,1
22-12-2019,37203,3338776,2
22-12-2019,38243,3338776,1
22-12-2019,39098,3589974,1
22-12-2019,39633,3338776,1
22-12-2019,44612,3338776,2
22-12-2019,46299,3338776,1
22-12-2019,52520,3338776,1
22-12-2019,65261,3269615,3
22-12-2019,65265,3269615,1
22-12-2019,69100,3269615,0
22-12-2019,70360,3269615,2
22-12-2019,75776,3589974,1
22-12-2019,81490,3481968,1
22-12-2019,83539,3269615,1
23-12-2019,28422,3589974,1
23-12-2019,28902,3338776,2
23-12-2019,28902,3589974,1
23-12-2019,30442,3589974,1
23-12-2019,32102,3589974,3
23-12-2019,32722,3338776,1
23-12-2019,34082,3589974,1
23-12-2019,52520,3338776,1
23-12-2019,52520,3589974,2
23-12-2019,52780,3589974,1
23-12-2019,60181,3589974,2
23-12-2019,81490,3481968,1
24-12-2019,28902,3338776,2
24-12-2019,28902,3589974,1
24-12-2019,30322,3338776,1
24-12-2019,30382,3589974,1
24-12-2019,30442,3338776,1
24-12-2019,30442,3589974,1
24-12-2019,31642,3338776,1
24-12-2019,32102,3338776,1
24-12-2019,34082,3589974,1
24-12-2019,37163,3481968,1
24-12-2019,37263,3589974,1
24-12-2019,41713,3338776,2
24-12-2019,41713,3589974,1
24-12-2019,46299,3338776,1
24-12-2019,52760,3338776,2
24-12-2019,52760,3589974,1
24-12-2019,60181,3589974,1
24-12-2019,65265,3269615,3
24-12-2019,65940,3338776,1
24-12-2019,68500,3269615,3
25-12-2019,28422,3589974,1
25-12-2019,28902,3338776,1
25-12-2019,28902,3589974,1
25-12-2019,30442,3589974,1
25-12-2019,32102,3338776,1
25-12-2019,34082,3338776,3
25-12-2019,34082,3589974,1
25-12-2019,37203,3338776,1
25-12-2019,38243,3338776,1
25-12-2019,38243,3589974,1
25-12-2019,44612,3338776,2
25-12-2019,46022,3338776,1
25-12-2019,52760,3338776,1
25-12-2019,52760,3589974,1
25-12-2019,65265,3269615,1
25-12-2019,75776,3589974,1
25-12-2019,81490,3481968,1
25-12-2019,83539,3269615,1
26-12-2019,28422,3338776,1
26-12-2019,28902,3589974,1
26-12-2019,30442,3338776,1
26-12-2019,30442,3589974,1
26-12-2019,31642,3338776,1
26-12-2019,34082,3338776,2
26-12-2019,37203,3338776,3
26-12-2019,38243,3338776,1
26-12-2019,39098,3589974,1
26-12-2019,39633,3338776,1
26-12-2019,41713,3338776,1
26-12-2019,41713,3589974,1
26-12-2019,44612,3589974,1
26-12-2019,46022,3338776,2
26-12-2019,52760,3338776,2
26-12-2019,60181,3338776,1
26-12-2019,65265,3269615,2
26-12-2019,69100,3269615,2
26-12-2019,70360,3269615,1
26-12-2019,83539,3269615,1
27-12-2019,28902,3589974,1
27-12-2019,30442,3338776,2
27-12-2019,31642,3338776,2
27-12-2019,32102,3338776,1
27-12-2019,34082,3338776,2
27-12-2019,34082,3589974,1
27-12-2019,37203,3338776,1
27-12-2019,38243,3338776,1
27-12-2019,38243,3589974,1
27-12-2019,39098,3589974,1
27-12-2019,44612,3338776,2
27-12-2019,44612,3589974,1
27-12-2019,46299,3589974,1
27-12-2019,52520,3338776,1
27-12-2019,52760,3589974,1
27-12-2019,65245,3269615,2
27-12-2019,68500,3269615,1
27-12-2019,70360,3269615,1
27-12-2019,70401,3269615,1
27-12-2019,81490,3481968,2
28-12-2019,5156,3481968,1
28-12-2019,28902,3338776,3
28-12-2019,30442,3589974,1
28-12-2019,31642,3338776,1
28-12-2019,32102,3338776,4
28-12-2019,32722,3589974,1
28-12-2019,37203,3338776,1
28-12-2019,37263,3589974,1
28-12-2019,38243,3338776,1
28-12-2019,39098,3589974,2
28-12-2019,41713,3589974,1
28-12-2019,44612,3338776,2
28-12-2019,44612,3589974,1
28-12-2019,46022,3338776,2
28-12-2019,46299,3589974,1
28-12-2019,52520,3589974,1
28-12-2019,52760,3338776,2
28-12-2019,60181,3338776,1
28-12-2019,65261,3269615,1
28-12-2019,65265,3269615,1
