,WHIDX,SKUIDX,SALE_DATE,TOTAL_QTY
2730,37163,3481968,2019-05-26,1
2731,37163,3481968,2019-05-28,1
2732,37163,3481968,2019-06-13,1
2733,37163,3481968,2019-06-20,1
2734,37163,3481968,2019-06-25,1
2735,37163,3481968,2019-06-29,1
2736,37163,3481968,2019-07-06,1
2737,37163,3481968,2019-07-15,1
2738,37163,3481968,2019-07-18,1
2739,37163,3481968,2019-07-21,1
2740,37163,3481968,2019-07-22,1
2741,37163,3481968,2019-07-30,1
2742,37163,3481968,2019-08-05,1
2743,37163,3481968,2019-08-09,1
2744,37163,3481968,2019-08-12,1
2745,37163,3481968,2019-08-16,1
2746,37163,3481968,2019-08-17,1
2747,37163,3481968,2019-08-21,1
2748,37163,3481968,2019-08-24,1
2749,37163,3481968,2019-08-25,1
2750,37163,3481968,2019-08-26,1
2751,37163,3481968,2019-08-31,1
2752,37163,3481968,2019-09-04,1
2753,37163,3481968,2019-09-09,1
2754,37163,3481968,2019-09-14,1
2755,37163,3481968,2019-09-24,1
2756,37163,3481968,2019-09-29,1
2757,37163,3481968,2019-09-30,1
2758,37163,3481968,2019-10-03,1
2759,37163,3481968,2019-10-06,1
2760,37163,3481968,2019-10-10,1
2761,37163,3481968,2019-10-17,1
2762,37163,3481968,2019-10-25,1
2763,37163,3481968,2019-10-27,1
2764,37163,3481968,2019-10-28,1
2765,37163,3481968,2019-10-31,1
2766,37163,3481968,2019-11-06,1
2767,37163,3481968,2019-11-10,1
2768,37163,3481968,2019-11-13,1
2769,37163,3481968,2019-11-16,1
2770,37163,3481968,2019-11-18,1
2771,37163,3481968,2019-11-30,1
2772,37163,3481968,2019-12-01,1
2773,37163,3481968,2019-12-02,1
2774,37163,3481968,2019-12-08,1
2775,37163,3481968,2019-12-10,1
2776,37163,3481968,2019-12-15,1
2777,37163,3481968,2019-12-17,1
2778,37163,3481968,2019-12-24,1
2779,37163,3481968,2019-12-30,1
2780,37163,3481968,2019-12-31,1
2781,37163,3481968,2020-01-03,1
2782,37163,3481968,2020-01-09,1
2783,37163,3481968,2020-01-10,1
2784,37163,3481968,2020-01-26,1
2785,37163,3481968,2020-01-29,1
2786,37163,3481968,2020-02-02,1
2787,37163,3481968,2020-02-06,1
2788,37163,3481968,2020-02-10,1
2789,37163,3481968,2020-02-19,1
2790,37163,3481968,2020-02-22,1
2791,37163,3481968,2020-02-27,1
2792,37163,3481968,2020-02-28,1
2793,37163,3481968,2020-03-09,1
2794,37163,3481968,2020-03-22,1
2795,37163,3481968,2020-05-17,1
2796,37163,3481968,2020-05-18,1
2797,37163,3481968,2020-05-20,1
2798,37163,3481968,2020-05-21,1
2799,37163,3481968,2020-05-28,1
2800,37163,3481968,2020-06-03,1
2801,37163,3481968,2020-06-04,1
2802,37163,3481968,2020-06-05,1
2803,37163,3481968,2020-06-08,1
2804,37163,3481968,2020-06-09,1
2805,37163,3481968,2020-06-11,1
2806,37163,3481968,2020-06-12,1
2807,37163,3481968,2020-06-13,1
2808,37163,3481968,2020-06-20,1
2809,37163,3481968,2020-06-21,1
2810,37163,3481968,2020-06-26,1
2811,37163,3481968,2020-06-28,1
2812,37163,3481968,2020-06-29,1
2813,37163,3481968,2020-07-05,1
2814,37163,3481968,2020-07-11,1
2815,37163,3481968,2020-07-18,1
2816,37163,3481968,2020-07-21,1
2817,37163,3481968,2020-07-26,1
2818,37163,3481968,2020-07-27,1
2819,37163,3481968,2020-08-02,1
2820,37163,3481968,2020-08-03,1
2821,37163,3481968,2020-08-05,1
2822,37163,3481968,2020-08-07,1
2823,37163,3481968,2020-08-09,1
2824,37163,3481968,2020-08-13,1
2825,37163,3481968,2020-08-26,1
2826,37163,3481968,2020-08-30,1
2827,37163,3481968,2020-09-01,1
2828,37163,3481968,2020-09-04,1
2829,37163,3481968,2020-09-17,1
2830,37163,3481968,2020-09-20,1
2831,37163,3481968,2020-09-27,1
2832,37163,3481968,2020-09-29,1
2833,37163,3481968,2020-10-02,1
2834,37163,3481968,2020-10-04,1
2835,37163,3481968,2020-10-07,1
2836,37163,3481968,2020-10-11,1
2837,37163,3481968,2020-10-12,1
2838,37163,3481968,2020-10-13,1
2839,37163,3481968,2020-10-17,1
2840,37163,3481968,2020-10-18,1
2841,37163,3481968,2020-11-01,1
2842,37163,3481968,2020-11-05,1
2843,37163,3481968,2020-11-07,1
2844,37163,3481968,2020-11-11,1
2845,37163,3481968,2020-11-13,1
2846,37163,3481968,2020-11-15,1
2847,37163,3481968,2020-12-06,1
2848,37163,3481968,2020-12-11,1
2849,37163,3481968,2020-12-13,1
2850,37163,3481968,2020-12-18,1
2851,37163,3481968,2020-12-19,1
2852,37163,3481968,2020-12-26,1
2853,37163,3481968,2020-12-27,1
2854,37163,3481968,2020-12-30,1
2855,37163,3481968,2019-03-12,2
2856,37163,3481968,2019-03-13,2
2857,37163,3481968,2019-03-31,2
2858,37163,3481968,2019-04-29,2
2859,37163,3481968,2019-05-27,2
2860,37163,3481968,2019-06-03,2
2861,37163,3481968,2019-06-28,2
2862,37163,3481968,2019-07-02,2
2863,37163,3481968,2019-07-19,2
2864,37163,3481968,2019-08-10,2
2865,37163,3481968,2019-08-11,2
2866,37163,3481968,2019-08-28,2
2867,37163,3481968,2019-09-11,2
2868,37163,3481968,2019-10-01,2
2869,37163,3481968,2019-10-02,2
2870,37163,3481968,2019-10-19,2
2871,37163,3481968,2019-10-21,2
2872,37163,3481968,2019-11-09,2
2873,37163,3481968,2019-11-29,2
2874,37163,3481968,2019-12-09,2
2875,37163,3481968,2020-01-15,2
2876,37163,3481968,2020-02-05,2
2877,37163,3481968,2020-02-08,2
2878,37163,3481968,2020-02-14,2
2879,37163,3481968,2020-02-17,2
2880,37163,3481968,2020-05-24,2
2881,37163,3481968,2020-07-08,2
2882,37163,3481968,2020-07-15,2
2883,37163,3481968,2020-08-01,2
2884,37163,3481968,2020-08-12,2
2885,37163,3481968,2020-08-15,2
2886,37163,3481968,2020-09-02,2
2887,37163,3481968,2020-09-15,2
2888,37163,3481968,2020-10-08,2
2889,37163,3481968,2020-10-09,2
2890,37163,3481968,2020-12-08,2
2891,37163,3481968,2020-02-16,3
2892,37163,3481968,2020-03-08,3
2893,37163,3481968,2020-07-10,3
2894,37163,3481968,2020-11-12,3
2895,37163,3481968,2020-12-03,3
2896,28902,3589974,2019-08-08,1
2897,28902,3589974,2019-08-18,1
2898,28902,3589974,2019-08-23,1
2899,28902,3589974,2019-08-25,1
2900,28902,3589974,2019-09-04,1
2901,28902,3589974,2019-09-08,1
2902,28902,3589974,2019-09-09,1
2903,28902,3589974,2019-09-14,1
2904,28902,3589974,2019-09-16,1
2905,28902,3589974,2019-09-17,1
2906,28902,3589974,2019-09-23,1
2907,28902,3589974,2019-09-24,1
2908,28902,3589974,2019-09-27,1
2909,28902,3589974,2019-09-30,1
2910,28902,3589974,2019-10-05,1
2911,28902,3589974,2019-10-18,1
2912,28902,3589974,2019-10-19,1
2913,28902,3589974,2019-10-20,1
2914,28902,3589974,2019-11-01,1
2915,28902,3589974,2019-11-07,1
2916,28902,3589974,2019-11-11,1
2917,28902,3589974,2019-11-14,1
2918,28902,3589974,2019-11-19,1
2919,28902,3589974,2019-11-22,1
2920,28902,3589974,2019-11-23,1
2921,28902,3589974,2019-11-24,1
2922,28902,3589974,2019-11-26,1
2923,28902,3589974,2019-11-30,1
2924,28902,3589974,2019-12-01,1
2925,28902,3589974,2019-12-04,1
2926,28902,3589974,2019-12-07,1
2927,28902,3589974,2019-12-09,1
2928,28902,3589974,2019-12-18,1
2929,28902,3589974,2019-12-21,1
2930,28902,3589974,2019-12-23,1
2931,28902,3589974,2019-12-24,1
2932,28902,3589974,2019-12-25,1
2933,28902,3589974,2019-12-26,1
2934,28902,3589974,2019-12-27,1
2935,28902,3589974,2019-12-29,1
2936,28902,3589974,2019-12-30,1
2937,28902,3589974,2019-12-31,1
2938,28902,3589974,2020-01-02,1
2939,28902,3589974,2020-01-05,1
2940,28902,3589974,2020-01-07,1
2941,28902,3589974,2020-01-08,1
2942,28902,3589974,2020-01-12,1
2943,28902,3589974,2020-01-23,1
2944,28902,3589974,2020-02-02,1
2945,28902,3589974,2020-02-03,1
2946,28902,3589974,2020-02-04,1
2947,28902,3589974,2020-02-05,1
2948,28902,3589974,2020-02-11,1
2949,28902,3589974,2020-02-24,1
2950,28902,3589974,2020-02-27,1
2951,28902,3589974,2020-03-02,1
2952,28902,3589974,2020-03-07,1
2953,28902,3589974,2020-03-15,1
2954,28902,3589974,2020-03-18,1
2955,28902,3589974,2020-03-20,1
2956,28902,3589974,2020-03-21,1
2957,28902,3589974,2020-03-22,1
2958,28902,3589974,2020-05-19,1
2959,28902,3589974,2020-05-20,1
2960,28902,3589974,2020-05-22,1
2961,28902,3589974,2020-05-29,1
2962,28902,3589974,2020-06-04,1
2963,28902,3589974,2020-06-09,1
2964,28902,3589974,2020-06-10,1
2965,28902,3589974,2020-06-12,1
2966,28902,3589974,2020-06-13,1
2967,28902,3589974,2020-06-14,1
2968,28902,3589974,2020-06-19,1
2969,28902,3589974,2020-06-25,1
2970,28902,3589974,2020-06-26,1
2971,28902,3589974,2020-06-27,1
2972,28902,3589974,2020-06-28,1
2973,28902,3589974,2020-06-30,1
2974,28902,3589974,2020-07-01,1
2975,28902,3589974,2020-07-02,1
2976,28902,3589974,2020-07-07,1
2977,28902,3589974,2020-07-09,1
2978,28902,3589974,2020-07-10,1
2979,28902,3589974,2020-07-11,1
2980,28902,3589974,2020-07-14,1
2981,28902,3589974,2020-07-16,1
2982,28902,3589974,2020-07-17,1
2983,28902,3589974,2020-07-18,1
2984,28902,3589974,2020-07-30,1
2985,28902,3589974,2020-08-01,1
2986,28902,3589974,2020-08-02,1
2987,28902,3589974,2020-08-04,1
2988,28902,3589974,2020-08-05,1
2989,28902,3589974,2020-08-06,1
2990,28902,3589974,2020-08-08,1
2991,28902,3589974,2020-08-10,1
2992,28902,3589974,2020-08-13,1
2993,28902,3589974,2020-08-15,1
2994,28902,3589974,2020-08-21,1
2995,28902,3589974,2020-08-24,1
2996,28902,3589974,2020-08-27,1
2997,28902,3589974,2020-08-28,1
2998,28902,3589974,2020-08-30,1
2999,28902,3589974,2020-08-31,1
3000,28902,3589974,2020-09-02,1
3001,28902,3589974,2020-09-03,1
3002,28902,3589974,2020-09-04,1
3003,28902,3589974,2020-09-05,1
3004,28902,3589974,2020-09-06,1
3005,28902,3589974,2020-09-12,1
3006,28902,3589974,2020-09-14,1
3007,28902,3589974,2020-09-20,1
3008,28902,3589974,2020-09-27,1
3009,28902,3589974,2020-10-06,1
3010,28902,3589974,2020-10-08,1
3011,28902,3589974,2020-10-11,1
3012,28902,3589974,2020-10-13,1
3013,28902,3589974,2020-10-14,1
3014,28902,3589974,2020-10-16,1
3015,28902,3589974,2020-10-17,1
3016,28902,3589974,2020-10-30,1
3017,28902,3589974,2020-11-01,1
3018,28902,3589974,2020-11-07,1
3019,28902,3589974,2020-11-09,1
3020,28902,3589974,2020-11-14,1
3021,28902,3589974,2020-11-20,1
3022,28902,3589974,2020-11-29,1
3023,28902,3589974,2020-11-30,1
3024,28902,3589974,2020-12-05,1
3025,28902,3589974,2020-12-06,1
3026,28902,3589974,2020-12-08,1
3027,28902,3589974,2020-12-09,1
3028,28902,3589974,2020-12-10,1
3029,28902,3589974,2020-12-11,1
3030,28902,3589974,2020-12-14,1
3031,28902,3589974,2020-12-19,1
3032,28902,3589974,2020-12-20,1
3033,28902,3589974,2020-12-23,1
3034,28902,3589974,2020-12-25,1
3035,28902,3589974,2020-12-26,1
3036,28902,3589974,2020-12-27,1
3037,28902,3589974,2020-12-28,1
3038,31642,3589974,2019-08-08,1
3039,31642,3589974,2019-08-10,1
3040,31642,3589974,2019-08-23,1
3041,31642,3589974,2019-08-30,1
3042,31642,3589974,2019-08-31,1
3043,31642,3589974,2019-09-01,1
3044,31642,3589974,2019-09-06,1
3045,31642,3589974,2019-09-08,1
3046,31642,3589974,2019-09-23,1
3047,31642,3589974,2019-09-24,1
3048,31642,3589974,2019-09-27,1
3049,31642,3589974,2019-09-28,1
3050,31642,3589974,2019-10-02,1
3051,31642,3589974,2019-10-04,1
3052,31642,3589974,2019-10-06,1
3053,31642,3589974,2019-10-11,1
3054,31642,3589974,2019-10-15,1
3055,31642,3589974,2019-10-17,1
3056,31642,3589974,2019-10-18,1
3057,31642,3589974,2019-10-19,1
3058,31642,3589974,2019-10-23,1
3059,31642,3589974,2019-10-24,1
3060,31642,3589974,2019-10-25,1
3061,31642,3589974,2019-10-30,1
3062,31642,3589974,2019-11-04,1
3063,31642,3589974,2019-11-06,1
3064,31642,3589974,2019-11-07,1
3065,31642,3589974,2019-11-08,1
3066,31642,3589974,2019-11-11,1
3067,31642,3589974,2019-11-12,1
3068,31642,3589974,2019-11-19,1
3069,31642,3589974,2019-11-21,1
3070,31642,3589974,2019-11-23,1
3071,31642,3589974,2019-11-24,1
3072,31642,3589974,2019-11-25,1
3073,31642,3589974,2019-11-29,1
3074,31642,3589974,2019-12-01,1
3075,31642,3589974,2019-12-04,1
3076,31642,3589974,2019-12-14,1
3077,31642,3589974,2020-01-02,1
3078,31642,3589974,2020-01-04,1
3079,31642,3589974,2020-01-14,1
3080,31642,3589974,2020-02-02,1
3081,31642,3589974,2020-02-03,1
3082,31642,3589974,2020-02-12,1
3083,31642,3589974,2020-02-13,1
3084,31642,3589974,2020-02-20,1
3085,31642,3589974,2020-03-04,1
3086,31642,3589974,2020-03-05,1
3087,31642,3589974,2020-03-08,1
3088,31642,3589974,2020-03-09,1
3089,31642,3589974,2020-03-13,1
3090,31642,3589974,2020-03-14,1
3091,31642,3589974,2020-05-26,1
3092,31642,3589974,2020-05-29,1
3093,31642,3589974,2020-05-30,1
3094,31642,3589974,2020-05-31,1
3095,31642,3589974,2020-06-06,1
3096,31642,3589974,2020-06-08,1
3097,31642,3589974,2020-06-10,1
3098,31642,3589974,2020-06-24,1
3099,31642,3589974,2020-06-26,1
3100,31642,3589974,2020-06-28,1
3101,31642,3589974,2020-07-02,1
3102,31642,3589974,2020-07-04,1
3103,31642,3589974,2020-07-06,1
3104,31642,3589974,2020-07-14,1
3105,31642,3589974,2020-07-17,1
3106,31642,3589974,2020-07-29,1
3107,31642,3589974,2020-08-07,1
3108,31642,3589974,2020-08-09,1
3109,31642,3589974,2020-08-12,1
3110,31642,3589974,2020-08-17,1
3111,31642,3589974,2020-08-18,1
3112,31642,3589974,2020-08-22,1
3113,31642,3589974,2020-08-25,1
3114,31642,3589974,2020-08-27,1
3115,31642,3589974,2020-09-04,1
3116,31642,3589974,2020-09-05,1
3117,31642,3589974,2020-09-11,1
3118,31642,3589974,2020-09-12,1
3119,31642,3589974,2020-09-22,1
3120,31642,3589974,2020-09-24,1
3121,31642,3589974,2020-09-25,1
3122,31642,3589974,2020-09-28,1
3123,31642,3589974,2020-09-30,1
3124,31642,3589974,2020-10-01,1
3125,31642,3589974,2020-10-03,1
3126,31642,3589974,2020-10-05,1
3127,31642,3589974,2020-10-20,1
3128,31642,3589974,2020-10-22,1
3129,31642,3589974,2020-10-23,1
3130,31642,3589974,2020-10-26,1
3131,31642,3589974,2020-11-14,1
3132,31642,3589974,2020-11-15,1
3133,31642,3589974,2020-11-17,1
3134,31642,3589974,2020-11-19,1
3135,31642,3589974,2020-11-26,1
3136,31642,3589974,2020-11-27,1
3137,31642,3589974,2020-12-03,1
3138,31642,3589974,2020-12-09,1
3139,31642,3589974,2020-12-11,1
3140,31642,3589974,2020-12-13,1
3141,31642,3589974,2020-12-16,1
3142,31642,3589974,2020-12-18,1
3143,31642,3589974,2020-12-20,1
3144,31642,3589974,2020-12-22,1
3145,31642,3589974,2020-12-28,1
3146,31642,3589974,2020-12-30,1
3147,32722,3589974,2019-08-12,1
3148,32722,3589974,2019-08-13,1
3149,32722,3589974,2019-08-19,1
3150,32722,3589974,2019-08-21,1
3151,32722,3589974,2019-08-25,1
3152,32722,3589974,2019-08-26,1
3153,32722,3589974,2019-09-07,1
3154,32722,3589974,2019-09-09,1
3155,32722,3589974,2019-09-10,1
3156,32722,3589974,2019-09-13,1
3157,32722,3589974,2019-09-15,1
3158,32722,3589974,2019-09-20,1
3159,32722,3589974,2019-09-21,1
3160,32722,3589974,2019-09-23,1
3161,32722,3589974,2019-09-24,1
3162,32722,3589974,2019-09-27,1
3163,32722,3589974,2019-09-29,1
3164,32722,3589974,2019-10-06,1
3165,32722,3589974,2019-10-08,1
3166,32722,3589974,2019-10-13,1
3167,32722,3589974,2019-10-15,1
3168,32722,3589974,2019-10-16,1
3169,32722,3589974,2019-10-17,1
3170,32722,3589974,2019-10-18,1
3171,32722,3589974,2019-10-19,1
3172,32722,3589974,2019-10-22,1
3173,32722,3589974,2019-10-25,1
3174,32722,3589974,2019-10-27,1
3175,32722,3589974,2019-10-28,1
3176,32722,3589974,2019-10-29,1
3177,32722,3589974,2019-10-30,1
3178,32722,3589974,2019-11-05,1
3179,32722,3589974,2019-11-07,1
3180,32722,3589974,2019-11-11,1
3181,32722,3589974,2019-11-15,1
3182,32722,3589974,2019-11-16,1
3183,32722,3589974,2019-11-20,1
3184,32722,3589974,2019-11-23,1
3185,32722,3589974,2019-11-26,1
3186,32722,3589974,2019-11-29,1
3187,32722,3589974,2019-11-30,1
3188,32722,3589974,2019-12-07,1
3189,32722,3589974,2019-12-13,1
3190,32722,3589974,2019-12-14,1
3191,32722,3589974,2019-12-20,1
3192,32722,3589974,2019-12-21,1
3193,32722,3589974,2019-12-28,1
3194,32722,3589974,2020-01-22,1
3195,32722,3589974,2020-02-03,1
3196,32722,3589974,2020-02-04,1
3197,32722,3589974,2020-02-05,1
3198,32722,3589974,2020-02-10,1
3199,32722,3589974,2020-02-12,1
3200,32722,3589974,2020-02-13,1
3201,32722,3589974,2020-02-17,1
3202,32722,3589974,2020-02-19,1
3203,32722,3589974,2020-02-22,1
3204,32722,3589974,2020-02-24,1
3205,32722,3589974,2020-02-25,1
3206,32722,3589974,2020-02-27,1
3207,32722,3589974,2020-02-28,1
3208,32722,3589974,2020-02-29,1
3209,32722,3589974,2020-03-03,1
3210,32722,3589974,2020-03-09,1
3211,32722,3589974,2020-03-12,1
3212,32722,3589974,2020-03-20,1
3213,32722,3589974,2020-05-18,1
3214,32722,3589974,2020-05-21,1
3215,32722,3589974,2020-05-24,1
3216,32722,3589974,2020-05-28,1
3217,32722,3589974,2020-06-07,1
3218,32722,3589974,2020-06-08,1
3219,32722,3589974,2020-06-09,1
3220,32722,3589974,2020-06-10,1
3221,32722,3589974,2020-06-15,1
3222,32722,3589974,2020-06-28,1
3223,32722,3589974,2020-06-30,1
3224,32722,3589974,2020-07-02,1
3225,32722,3589974,2020-07-03,1
3226,32722,3589974,2020-07-18,1
3227,32722,3589974,2020-07-20,1
3228,32722,3589974,2020-07-24,1
3229,32722,3589974,2020-07-27,1
3230,32722,3589974,2020-08-02,1
3231,32722,3589974,2020-08-04,1
3232,32722,3589974,2020-08-05,1
3233,32722,3589974,2020-08-09,1
3234,32722,3589974,2020-08-15,1
3235,32722,3589974,2020-08-18,1
3236,32722,3589974,2020-08-21,1
3237,32722,3589974,2020-08-31,1
3238,32722,3589974,2020-09-04,1
3239,32722,3589974,2020-09-11,1
3240,32722,3589974,2020-09-12,1
3241,32722,3589974,2020-09-14,1
3242,32722,3589974,2020-09-17,1
3243,32722,3589974,2020-09-20,1
3244,32722,3589974,2020-09-23,1
3245,32722,3589974,2020-09-30,1
3246,32722,3589974,2020-10-06,1
3247,32722,3589974,2020-10-09,1
3248,32722,3589974,2020-10-22,1
3249,32722,3589974,2020-10-23,1
3250,32722,3589974,2020-10-27,1
3251,32722,3589974,2020-10-28,1
3252,32722,3589974,2020-10-29,1
3253,32722,3589974,2020-10-31,1
3254,32722,3589974,2020-11-01,1
3255,32722,3589974,2020-11-13,1
3256,32722,3589974,2020-11-18,1
3257,32722,3589974,2020-11-21,1
3258,32722,3589974,2020-11-22,1
3259,32722,3589974,2020-11-29,1
3260,32722,3589974,2020-11-30,1
3261,32722,3589974,2020-12-01,1
3262,32722,3589974,2020-12-15,1
3263,32722,3589974,2020-12-16,1
3264,32722,3589974,2020-12-17,1
3265,32722,3589974,2020-12-22,1
3266,32722,3589974,2020-12-26,1
3267,32722,3589974,2020-12-27,1
3268,32722,3589974,2020-12-30,1
3269,34082,3589974,2019-08-09,1
3270,34082,3589974,2019-08-11,1
3271,34082,3589974,2019-08-16,1
3272,34082,3589974,2019-08-18,1
3273,34082,3589974,2019-08-23,1
3274,34082,3589974,2019-08-24,1
3275,34082,3589974,2019-08-28,1
3276,34082,3589974,2019-08-30,1
3277,34082,3589974,2019-08-31,1
3278,34082,3589974,2019-09-03,1
3279,34082,3589974,2019-09-04,1
3280,34082,3589974,2019-09-08,1
3281,34082,3589974,2019-09-09,1
3282,34082,3589974,2019-09-15,1
3283,34082,3589974,2019-09-23,1
3284,34082,3589974,2019-09-28,1
3285,34082,3589974,2019-10-03,1
3286,34082,3589974,2019-10-04,1
3287,34082,3589974,2019-10-05,1
3288,34082,3589974,2019-10-07,1
3289,34082,3589974,2019-10-09,1
3290,34082,3589974,2019-10-10,1
3291,34082,3589974,2019-10-12,1
3292,34082,3589974,2019-10-14,1
3293,34082,3589974,2019-10-24,1
3294,34082,3589974,2019-10-26,1
3295,34082,3589974,2019-10-29,1
3296,34082,3589974,2019-10-31,1
3297,34082,3589974,2019-11-02,1
3298,34082,3589974,2019-11-03,1
3299,34082,3589974,2019-11-04,1
3300,34082,3589974,2019-11-07,1
3301,34082,3589974,2019-11-09,1
3302,34082,3589974,2019-11-12,1
3303,34082,3589974,2019-11-17,1
3304,34082,3589974,2019-11-19,1
3305,34082,3589974,2019-11-23,1
3306,34082,3589974,2019-11-24,1
3307,34082,3589974,2019-11-25,1
3308,34082,3589974,2019-11-30,1
3309,34082,3589974,2019-12-03,1
3310,34082,3589974,2019-12-10,1
3311,34082,3589974,2019-12-22,1
3312,34082,3589974,2019-12-23,1
3313,34082,3589974,2019-12-24,1
3314,34082,3589974,2019-12-25,1
3315,34082,3589974,2019-12-27,1
3316,34082,3589974,2019-12-31,1
3317,34082,3589974,2020-01-02,1
3318,34082,3589974,2020-01-03,1
3319,34082,3589974,2020-01-04,1
3320,34082,3589974,2020-01-07,1
3321,34082,3589974,2020-01-17,1
3322,34082,3589974,2020-01-27,1
3323,34082,3589974,2020-02-09,1
3324,34082,3589974,2020-02-24,1
3325,34082,3589974,2020-02-29,1
3326,34082,3589974,2020-03-03,1
3327,34082,3589974,2020-03-05,1
3328,34082,3589974,2020-03-06,1
3329,34082,3589974,2020-03-07,1
3330,34082,3589974,2020-03-08,1
3331,34082,3589974,2020-03-11,1
3332,34082,3589974,2020-03-12,1
3333,34082,3589974,2020-03-14,1
3334,34082,3589974,2020-05-20,1
3335,34082,3589974,2020-05-21,1
3336,34082,3589974,2020-05-22,1
3337,34082,3589974,2020-05-23,1
3338,34082,3589974,2020-05-24,1
3339,34082,3589974,2020-05-25,1
3340,34082,3589974,2020-05-29,1
3341,34082,3589974,2020-06-01,1
3342,34082,3589974,2020-06-02,1
3343,34082,3589974,2020-06-10,1
3344,34082,3589974,2020-06-14,1
3345,34082,3589974,2020-06-28,1
3346,34082,3589974,2020-06-30,1
3347,34082,3589974,2020-07-08,1
3348,34082,3589974,2020-07-10,1
3349,34082,3589974,2020-07-16,1
3350,34082,3589974,2020-07-18,1
3351,34082,3589974,2020-07-22,1
3352,34082,3589974,2020-07-23,1
3353,34082,3589974,2020-07-24,1
3354,34082,3589974,2020-07-27,1
3355,34082,3589974,2020-08-02,1
3356,34082,3589974,2020-08-04,1
3357,34082,3589974,2020-08-06,1
3358,34082,3589974,2020-08-15,1
3359,34082,3589974,2020-08-20,1
3360,34082,3589974,2020-08-21,1
3361,34082,3589974,2020-08-24,1
3362,34082,3589974,2020-08-27,1
3363,34082,3589974,2020-08-28,1
3364,34082,3589974,2020-08-31,1
3365,34082,3589974,2020-09-01,1
3366,34082,3589974,2020-09-03,1
3367,34082,3589974,2020-09-06,1
3368,34082,3589974,2020-09-10,1
3369,34082,3589974,2020-09-14,1
3370,34082,3589974,2020-09-16,1
3371,34082,3589974,2020-09-17,1
3372,34082,3589974,2020-09-18,1
3373,34082,3589974,2020-09-19,1
3374,34082,3589974,2020-09-23,1
3375,34082,3589974,2020-09-28,1
3376,34082,3589974,2020-09-29,1
3377,34082,3589974,2020-09-30,1
3378,34082,3589974,2020-10-04,1
3379,34082,3589974,2020-10-05,1
3380,34082,3589974,2020-10-07,1
3381,34082,3589974,2020-10-09,1
3382,34082,3589974,2020-10-10,1
3383,34082,3589974,2020-10-12,1
3384,34082,3589974,2020-10-15,1
3385,34082,3589974,2020-10-21,1
3386,34082,3589974,2020-10-22,1
3387,34082,3589974,2020-10-28,1
3388,34082,3589974,2020-11-12,1
3389,34082,3589974,2020-11-13,1
3390,34082,3589974,2020-11-17,1
3391,34082,3589974,2020-11-20,1
3392,34082,3589974,2020-11-27,1
3393,34082,3589974,2020-11-28,1
3394,34082,3589974,2020-11-29,1
3395,34082,3589974,2020-12-03,1
3396,34082,3589974,2020-12-07,1
3397,34082,3589974,2020-12-12,1
3398,34082,3589974,2020-12-26,1
3399,34082,3589974,2020-12-27,1
3400,37203,3589974,2019-08-09,1
3401,37203,3589974,2019-08-10,1
3402,37203,3589974,2019-08-15,1
3403,37203,3589974,2019-08-19,1
3404,37203,3589974,2019-08-20,1
3405,37203,3589974,2019-08-24,1
3406,37203,3589974,2019-08-30,1
3407,37203,3589974,2019-09-06,1
3408,37203,3589974,2019-09-08,1
3409,37203,3589974,2019-09-09,1
3410,37203,3589974,2019-09-11,1
3411,37203,3589974,2019-09-12,1
3412,37203,3589974,2019-09-19,1
3413,37203,3589974,2019-09-21,1
3414,37203,3589974,2019-09-22,1
3415,37203,3589974,2019-09-25,1
3416,37203,3589974,2019-09-29,1
3417,37203,3589974,2019-10-02,1
3418,37203,3589974,2019-10-13,1
3419,37203,3589974,2019-10-23,1
3420,37203,3589974,2019-10-27,1
3421,37203,3589974,2019-11-01,1
3422,37203,3589974,2019-11-05,1
3423,37203,3589974,2019-11-14,1
3424,37203,3589974,2019-11-22,1
3425,37203,3589974,2019-11-24,1
3426,37203,3589974,2019-11-29,1
3427,37203,3589974,2019-12-17,1
3428,37203,3589974,2019-12-23,1
3429,37203,3589974,2019-12-27,1
3430,37203,3589974,2020-01-21,1
3431,37203,3589974,2020-02-01,1
3432,37203,3589974,2020-02-09,1
3433,37203,3589974,2020-02-12,1
3434,37203,3589974,2020-02-13,1
3435,37203,3589974,2020-02-18,1
3436,37203,3589974,2020-02-21,1
3437,37203,3589974,2020-02-22,1
3438,37203,3589974,2020-02-24,1
3439,37203,3589974,2020-02-27,1
3440,37203,3589974,2020-03-01,1
3441,37203,3589974,2020-03-05,1
3442,37203,3589974,2020-03-12,1
3443,37203,3589974,2020-03-18,1
3444,37203,3589974,2020-05-26,1
3445,37203,3589974,2020-06-02,1
3446,37203,3589974,2020-06-03,1
3447,37203,3589974,2020-06-05,1
3448,37203,3589974,2020-06-19,1
3449,37203,3589974,2020-06-27,1
3450,37203,3589974,2020-07-05,1
3451,37203,3589974,2020-07-10,1
3452,37203,3589974,2020-07-12,1
3453,37203,3589974,2020-07-13,1
3454,37203,3589974,2020-07-14,1
3455,37203,3589974,2020-07-17,1
3456,37203,3589974,2020-07-19,1
3457,37203,3589974,2020-07-20,1
3458,37203,3589974,2020-07-25,1
3459,37203,3589974,2020-07-28,1
3460,37203,3589974,2020-08-11,1
3461,37203,3589974,2020-08-14,1
3462,37203,3589974,2020-08-21,1
3463,37203,3589974,2020-08-26,1
3464,37203,3589974,2020-08-31,1
